"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G4-100034","armbrust_grc_rnaseq_18",1600409,NA,"UW23","g4-uw-am-ns.11-24.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-11-24 06:15:00,"2021-11-24T15:15:00",19.64,-138.62,5,0.2,10,NA,NA,"FCM not replicate matched"
"G4-100035","armbrust_grc_rnaseq_18",1600356,NA,"UW10","g4-uw-am-ns.11-24.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-24 06:20:00,"2021-11-24T15:20:00",19.64,-138.62,5,0.2,10,NA,NA,"FCM not replicate matched"
"G4-100044","armbrust_grc_rnaseq_18",1600366,NA,"UW2","g4-uw-am-ns.11-26.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-26 06:22:00,"2021-11-26T15:22:00",17.67,-140.16,5,0.2,10,NA,NA,""
"G4-100045","armbrust_grc_rnaseq_18",1600400,NA,"UW13","g4-uw-am-ns.11-26.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-11-26 06:25:00,"2021-11-26T15:25:00",17.67,-140.16,5,0.2,10,NA,NA,""
"G4-100049","armbrust_grc_rnaseq_18",1600370,NA,"UW33","g4-uw-am-ns.11-27.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-11-27 06:25:00,"2021-11-27T15:25:00",13.95,-140,5,0.2,10,NA,NA,""
"G4-100050","armbrust_grc_rnaseq_18",1600416,NA,"UW52","g4-uw-am-ns.11-27.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-27 06:27:00,"2021-11-27T15:27:00",13.95,-140,5,0.2,10,NA,NA,""
"G4-100051","armbrust_grc_rnaseq_18",1600394,NA,"UW1","g4-uw-am-ns.11-27.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-11-27 06:30:00,"2021-11-27T15:30:00",13.95,-140,5,0.2,10,NA,NA,""
"G4-100055","armbrust_grc_rnaseq_18",1600385,NA,"UW48","g4-uw-am-ns.11-28.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-11-28 06:18:00,"2021-11-28T15:18:00",10.7,-140,5,0.2,10,NA,NA,""
"G4-100056","armbrust_grc_rnaseq_18",1600396,NA,"UW71","g4-uw-am-ns.11-28.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-28 06:20:00,"2021-11-28T15:20:00",10.7,-140,5,0.2,10,NA,NA,""
"G4-100057","armbrust_grc_rnaseq_18",1600359,NA,"UW7","g4-uw-am-ns.11-28.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-11-28 06:22:00,"2021-11-28T15:22:00",10.7,-140,5,0.2,10,NA,NA,""
"G4-100061","armbrust_grc_rnaseq_18",1600357,NA,"UW43","g4-uw-am-ns.11-29.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-11-29 06:01:00,"2021-11-29T15:01:00",10.64,-140.07,5,0.2,10,NA,NA,""
"G4-100062","armbrust_grc_rnaseq_18",1600388,NA,"UW69","g4-uw-am-ns.11-29.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-29 06:03:00,"2021-11-29T15:03:00",10.64,-140.07,5,0.2,10,NA,NA,""
"G4-100063","armbrust_grc_rnaseq_18",1600374,NA,"UW72","g4-uw-am-ns.11-29.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-11-29 06:05:00,"2021-11-29T15:05:00",10.64,-140.07,5,0.2,10,NA,NA,""
"G4-100067","armbrust_grc_rnaseq_18",1600397,NA,"UW47","g4-uw-am-ns.11-30.A","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"A",2021-11-30 06:15:00,"2021-11-30T15:15:00",8.39,-140,5,0.2,10,NA,NA,""
"G4-100068","armbrust_grc_rnaseq_18",1600380,NA,"UW14","g4-uw-am-ns.11-30.B","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"B",2021-11-30 06:17:00,"2021-11-30T15:17:00",8.39,-140,5,0.2,10,NA,NA,""
"G4-100069","armbrust_grc_rnaseq_18",1600354,NA,"UW68","g4-uw-am-ns.11-30.C","TN397","g4","transect","g4-uw-am-ns","AM","UW",NA,"C",2021-11-30 06:21:00,"2021-11-30T15:21:00",8.39,-140,5,0.2,10,NA,NA,""
