"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"G4-100075","armbrust_grc_rnaseq_11",1174417,"Completed Pass","UW28","g4-uw-am-pa.12-01.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-01T06:18:00","2021-12-01T15:18:00",4.75,-140,5,0.2,10,NA,NA,"T0 for mixotrophy"
"G4-100079","armbrust_grc_rnaseq_11",1174413,"Completed Pass","UW35","g4-uw-am-pa.12-02.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-02T05:58:00","2021-12-02T14:58:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100080","armbrust_grc_rnaseq_11",1174429,"Completed Pass","UW26","g4-uw-am-pa.12-02.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-02T05:59:00","2021-12-02T14:59:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100081","armbrust_grc_rnaseq_11",1174405,"Completed Pass","UW5","g4-uw-am-pa.12-02.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-02T06:00:00","2021-12-02T15:00:00",4.77,-139.91,5,0.2,10,NA,NA,""
"G4-100085","armbrust_grc_rnaseq_11",1174422,"Completed Pass","UW27","g4-uw-am-pa.12-03.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-03T06:04:00","2021-12-03T15:04:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100086","armbrust_grc_rnaseq_11",1174455,"Completed Pass","UW45","g4-uw-am-pa.12-03.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-03T06:05:00","2021-12-03T15:05:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100087","armbrust_grc_rnaseq_11",1174461,"Completed Pass","UW46","g4-uw-am-pa.12-03.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-03T06:06:00","2021-12-03T15:06:00",1.12,-140,5,0.2,10,NA,NA,""
"G4-100091","armbrust_grc_rnaseq_11",1174423,"Completed Pass","UW22","g4-uw-am-pa.12-04.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-04T06:07:00","2021-12-04T15:07:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100092","armbrust_grc_rnaseq_11",1174444,"Completed Pass","UW64","g4-uw-am-pa.12-04.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-04T06:10:00","2021-12-04T15:10:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100093","armbrust_grc_rnaseq_11",1174457,"Completed Pass","UW19","g4-uw-am-pa.12-04.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-04T06:11:00","2021-12-04T15:11:00",0.15,-139.91,5,0.2,10,NA,NA,""
"G4-100097","armbrust_grc_rnaseq_11",1174439,"Completed Pass","UW8","g4-uw-am-pa.12-05.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-05T06:10:00","2021-12-05T15:10:00",0.46,-139.71,5,0.2,10,NA,NA,""
"G4-100098","armbrust_grc_rnaseq_11",1174404,"Completed Pass","UW3","g4-uw-am-pa.12-05.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-05T06:11:00","2021-12-05T15:11:00",0.46,-139.71,5,0.2,10,NA,NA,""
"G4-100099","armbrust_grc_rnaseq_11",1174390,"Completed Pass","UW53","g4-uw-am-pa.12-05.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-05T06:13:00","2021-12-05T15:13:00",0.46,-139.71,5,0.2,10,NA,NA,""
"G4-100103","armbrust_grc_rnaseq_11",1174427,"Completed Pass","UW55","g4-uw-am-pa.12-06.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-06T06:06:00","2021-12-06T15:06:00",-2.49,-140.01,5,0.2,10,NA,NA,""
"G4-100104","armbrust_grc_rnaseq_11",1174447,"Completed Pass","UW6","g4-uw-am-pa.12-06.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-06T06:08:00","2021-12-06T15:08:00",-2.49,-140.01,5,0.2,10,NA,NA,""
"G4-100105","armbrust_grc_rnaseq_11",1174420,"Completed Pass","UW56","g4-uw-am-pa.12-06.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-06T06:09:00","2021-12-06T15:09:00",-2.49,-140.01,5,0.2,10,NA,NA,""
"G4-100109","armbrust_grc_rnaseq_11",1174428,"Completed Pass","UW49","g4-uw-am-pa.12-07.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-07T06:07:00","2021-12-07T15:07:00",-2.25,-140,5,0.2,10,NA,NA,""
"G4-100110","armbrust_grc_rnaseq_11",1174437,"Completed Pass","UW25","g4-uw-am-pa.12-07.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-07T06:10:00","2021-12-07T15:10:00",-2.25,-140,5,0.2,10,NA,NA,""
"G4-100111","armbrust_grc_rnaseq_11",1174406,"Completed Pass","UW32","g4-uw-am-pa.12-07.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-07T06:13:00","2021-12-07T15:13:00",-2.25,-140,5,0.2,10,NA,NA,""
"G4-100118","armbrust_grc_rnaseq_11",1174445,"Completed Pass","UW21","g4-uw-am-pa.12-08.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-08T06:15:00","2021-12-08T15:15:00",0.12,-141.9,5,0.2,10,NA,NA,"Very slow underway flow, flters sat 30 minutes before freezing"
"G4-100119","armbrust_grc_rnaseq_11",1174393,"Completed Pass","UW74","g4-uw-am-pa.12-08.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-08T06:20:00","2021-12-08T15:20:00",0.12,-141.9,5,0.2,10,NA,NA,"Very slow underway flow, flters sat 30 minutes before freezing"
"G4-100120","armbrust_grc_rnaseq_11",1174451,"Completed Pass","UW63","g4-uw-am-pa.12-08.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-08T06:25:00","2021-12-08T15:25:00",0.12,-141.9,5,0.2,10,NA,NA,"Very slow underway flow, flters sat 30 minutes before freezing"
"G4-100125","armbrust_grc_rnaseq_11",1174391,"Completed Pass","UW34","g4-uw-am-pa.12-09.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-09T06:28:00","2021-12-09T15:28:00",3.53,-144.45,5,0.2,10,NA,NA,""
"G4-100126","armbrust_grc_rnaseq_11",1174449,"Completed Pass","UW44","g4-uw-am-pa.12-09.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-09T06:30:00","2021-12-09T15:30:00",3.53,-144.45,5,0.2,10,NA,NA,""
"G4-100130","armbrust_grc_rnaseq_11",1174438,"Completed Pass","UW65","g4-uw-am-pa.12-10.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-10T06:34:00","2021-12-10T15:34:00",6.5,-146.65,5,0.2,10,NA,NA,""
"G4-100131","armbrust_grc_rnaseq_11",1174441,"Completed Pass","UW70","g4-uw-am-pa.12-10.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-10T06:37:00","2021-12-10T15:37:00",6.5,-146.65,5,0.2,10,NA,NA,""
"G4-100132","armbrust_grc_rnaseq_11",1174453,"Completed Pass","UW60","g4-uw-am-pa.12-10.C","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"C","2021-12-10T06:42:00","2021-12-10T15:42:00",6.5,-146.65,5,0.2,10,NA,NA,""
"G4-100136","armbrust_grc_rnaseq_11",1174409,"Completed Pass","UW37","g4-uw-am-pa.12-11.A","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"A","2021-12-11T06:00:00","2021-12-11T16:00:00",9.25,-148.7,5,0.2,10,NA,NA,""
"G4-100137","armbrust_grc_rnaseq_11",1174394,"Completed Pass","UW17","g4-uw-am-pa.12-11.B","TN397","g4","transect","g4-uw-am-pa","AM","UW",NA,"B","2021-12-11T06:02:00","2021-12-11T16:02:00",9.25,-148.7,5,0.2,10,NA,NA,""
