"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"S26C1_C_18_00","Lookup_diel1_from_poolA_poolB_barcode",169885,"Pool B","S26C1_C_1800","d1-st-pa.S26.C1.18h.C","km1513","d1","diel","d1-st-pa",18,26,1,"C",2015-07-28 18:37:00,2015-07-29 04:37:00,24.603,-156.51,15,0.2,7.5,NA,NA,NA
"S28C1_B_22_00","Lookup_diel1_from_poolA_poolB_barcode",169846,"Pool A","S28C1_B_2200","d1-st-pa.S28.C1.22h.B","km1513","d1","diel","d1-st-pa",22,28,1,"B",2015-07-28 22:26:00,2015-07-29 08:26:00,24.603,-156.504,15,0.2,8.25,NA,NA,NA
"S28C1_C_22_00","Lookup_diel1_from_poolA_poolB_barcode",169878,"Pool A","S28C1_C_2200","d1-st-pa.S28.C1.22h.C","km1513","d1","diel","d1-st-pa",22,28,1,"C",2015-07-28 22:26:00,2015-07-29 08:26:00,24.603,-156.504,15,0.2,8,NA,NA,NA
"S29C1_A_2_00","Lookup_diel1_from_poolA_poolB_barcode",169883,"Pool B","S29C1_A_0200","d1-st-pa.S29.C1.2h.A","km1513","d1","diel","d1-st-pa",2,29,1,"A",2015-07-29 02:31:00,2015-07-29 12:31:00,24.586,-156.438,15,0.2,8.25,NA,NA,NA
"S29C1_C_2_00","Lookup_diel1_from_poolA_poolB_barcode",169843,"Pool A","S29C1_C_0200","d1-st-pa.S29.C1.2h.C","km1513","d1","diel","d1-st-pa",2,29,1,"C",2015-07-29 02:31:00,2015-07-29 12:31:00,24.586,-156.438,15,0.2,7.75,NA,NA,NA
"S30C1_A_6_00","Lookup_diel1_from_poolA_poolB_barcode",169872,"Pool B","S30C1_A_0600","d1-st-pa.S30.C1.6h.A","km1513","d1","diel","d1-st-pa",6,30,1,"A",2015-07-29 06:24:00,2015-07-29 16:24:00,24.576,-156.42,15,0.2,7,NA,NA,NA
"S30C1_C_6_00","Lookup_diel1_from_poolA_poolB_barcode",169870,"Pool B","S30C1_C_0600","d1-st-pa.S30.C1.6h.C","km1513","d1","diel","d1-st-pa",6,30,1,"C",2015-07-29 06:24:00,2015-07-29 16:24:00,24.576,-156.42,15,0.2,7,NA,NA,NA
"S31C1_A_10_00","Lookup_diel1_from_poolA_poolB_barcode",169888,"Pool A","S31C1_A_1000","d1-st-pa.S31.C1.10h.A","km1513","d1","diel","d1-st-pa",10,31,1,"A",2015-07-29 10:25:00,2015-07-29 20:25:00,24.57,-156.426,15,0.2,8,NA,NA,NA
"S31C1_C_10_00","Lookup_diel1_from_poolA_poolB_barcode",169847,"Pool A","S31C1_C_1000","d1-st-pa.S31.C1.10h.C","km1513","d1","diel","d1-st-pa",10,31,1,"C",2015-07-29 10:25:00,2015-07-29 20:25:00,24.57,-156.426,15,0.2,8.25,NA,NA,NA
"S32C1_B_14_00","Lookup_diel1_from_poolA_poolB_barcode",169884,"Pool B","S32C1_B_1400","d1-st-pa.S32.C1.14h.B","km1513","d1","diel","d1-st-pa",14,32,1,"B",2015-07-29 14:26:00,2015-07-30 00:26:00,24.583,-156.413,15,0.2,6,NA,NA,NA
