"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"UW11","armbrust_grc_rnaseq_10",719335,NA,"UW11","g3-uw-am-ns.04-15.0.2um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,0.2,10,NA,NA,NA
"UW12","armbrust_grc_rnaseq_10",719336,NA,"UW12","g3-uw-am-ns.04-25.0.2um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,0.2,9.5,NA,NA,NA
"UW13","armbrust_grc_rnaseq_10",719337,NA,"UW13","g3-uw-am-ns.04-13.0.2um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-13 05:47:00,2019-04-13 15:47:00,32.3,-158,7,0.2,10,NA,NA,NA
"UW14","armbrust_grc_rnaseq_10",719338,NA,"UW14","g3-uw-am-ns.04-24.0.2um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,0.2,10,NA,NA,NA
"UW16","armbrust_grc_rnaseq_10",719339,NA,"UW16","g3-uw-am-ns.04-25.3um.C","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"C",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,3,8.5,NA,NA,NA
"UW17","armbrust_grc_rnaseq_10",719340,NA,"UW17","g3-uw-am-ns.04-19.0.2um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,0.2,10,NA,NA,NA
"UW18","armbrust_grc_rnaseq_10",719341,NA,"UW18","g3-uw-am-ns.04-15.0.2um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,0.2,9.5,NA,NA,NA
"UW19","armbrust_grc_rnaseq_10",719342,NA,"UW19","g3-uw-am-ns.04-13.0.2um.C","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"C",2019-04-13 05:47:00,2019-04-13 15:47:00,32.3,-158,7,0.2,7,NA,NA,NA
"UW22","armbrust_grc_rnaseq_10",719343,NA,"UW22","g3-uw-am-ns.04-25.3um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,3,8.5,NA,NA,NA
"UW23","armbrust_grc_rnaseq_10",719344,NA,"UW23","g3-uw-am-ns.04-15.3um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,3,9.5,NA,NA,NA
"UW24","armbrust_grc_rnaseq_10",719345,NA,"UW24","g3-uw-am-ns.04-14.0.2um.C","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"C",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,0.2,9.5,NA,NA,NA
"UW25","armbrust_grc_rnaseq_10",719346,NA,"UW25","g3-uw-am-ns.04-19.3um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,3,10,NA,NA,NA
"UW26","armbrust_grc_rnaseq_10",719347,NA,"UW26","g3-uw-am-ns.04-22.0.2um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,0.2,10,NA,NA,NA
"UW28","armbrust_grc_rnaseq_10",719348,NA,"UW28","g3-uw-am-ns.04-24.0.2um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,0.2,10.25,NA,NA,NA
"UW30","armbrust_grc_rnaseq_10",719349,NA,"UW30","g3-uw-am-ns.04-14.3um.B","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"B",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,3,8,NA,NA,NA
"UW32","armbrust_grc_rnaseq_10",719350,NA,"UW32","g3-uw-am-ns.04-19.3um.A","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"A",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,3,10,NA,NA,NA
"UW33","armbrust_grc_rnaseq_10",719351,NA,"UW33","g3-uw-am-ns.04-26.3um.C","km1906","G3","transect","G3-uw-am-ns","AM","UW",NA,"C",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,3,9.5,NA,NA,NA
