"ID","LookupID","sequencingID","Status","extractionID","SampleID","Cruise","Gradients","Type","project","Dataset","Station","Cast","Replicate","Datetime.local","Datetime.utc","Latitude.dec","Longitude.dec","Depth.m","Filter.um","Volume.L","Treatment","Incubation.time","Notes"
"UW35 C 0.2um","armbrust_grc_rnaseq_7",442919,"","UW24","g3-uw-am-pa.04-14.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,0.2,9.5,NA,NA,""
"UW37 B 3um","armbrust_grc_rnaseq_7",442920,"","UW25","g3-uw-am-pa.04-19.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,3,10,NA,NA,""
"UW32 #3 B 0.2um","armbrust_grc_rnaseq_7",442921,"","UW26","g3-uw-am-pa.04-22.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,0.2,10,NA,NA,""
"UW25 C 0.2um","armbrust_grc_rnaseq_7",442922,"","UW27","g3-uw-am-pa.04-11.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,0.2,6,NA,NA,"metadata_added_02_08_2024"
"UW40 B 0.2um","armbrust_grc_rnaseq_7",442923,"","UW28","g3-uw-am-pa.04-24.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,0.2,10.25,NA,NA,""
"UW29 C 3um","armbrust_grc_rnaseq_7",442924,"","UW29","g3-uw-am-pa.04-12.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-12 05:50:00,2019-04-12 15:50:00,29.46,-158,7,3,7,NA,NA,"metadata_added_02_08_2024"
"UW35 B 3um","armbrust_grc_rnaseq_7",442925,"","UW30","g3-uw-am-pa.04-14.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,3,8,NA,NA,""
"UW31 #2 B 0.2um","armbrust_grc_rnaseq_7",442926,"","UW31","g3-uw-am-pa.04-27.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-27 05:53:00,2019-04-27 15:53:00,31.43,-158,7,0.2,9.25,NA,NA,"metadata_added_02_08_2024"
"UW37 A 3um","armbrust_grc_rnaseq_7",442927,"","UW32","g3-uw-am-pa.04-19.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,3,10,NA,NA,""
"UW35 #2 C 3um","armbrust_grc_rnaseq_7",442928,"","UW33","g3-uw-am-pa.04-26.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,3,9.5,NA,NA,""
"UW37 B 0.2um","armbrust_grc_rnaseq_7",442929,"","UW34","g3-uw-am-pa.04-19.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,0.2,10,NA,NA,""
"UW32 #3 C 3um","armbrust_grc_rnaseq_7",442930,"","UW35","g3-uw-am-pa.04-22.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,3,9.75,NA,NA,""
"UW25 A 0.2um","armbrust_grc_rnaseq_7",442931,"","UW36","g3-uw-am-pa.04-11.0.2um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,0.2,5.5,NA,NA,""
"UW25 B 3um","armbrust_grc_rnaseq_7",442932,"","UW37","g3-uw-am-pa.04-11.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,3,6,NA,NA,""
"UW40 B 3um","armbrust_grc_rnaseq_7",442933,"","UW38","g3-uw-am-pa.04-24.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,3,10.25,NA,NA,""
"UW38 C 3um","armbrust_grc_rnaseq_7",442934,"","UW39","g3-uw-am-pa.04-15.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,3,8,NA,NA,""
"UW31 #2 A 0.2um","armbrust_grc_rnaseq_7",442900,"","UW4","g3-uw-am-pa.04-27.0.2um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-27 05:53:00,2019-04-27 15:53:00,31.43,-158,7,0.2,6,NA,NA,"metadata_added_02_08_2024"
"UW40 #2 B 0.2um","armbrust_grc_rnaseq_7",442935,"","UW40","g3-uw-am-pa.04-25.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,0.2,8.5,NA,NA,""
"UW35 #2 A 3um","armbrust_grc_rnaseq_7",442936,"","UW41","g3-uw-am-pa.04-26.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,3,10,NA,NA,""
"UW38 A 3um","armbrust_grc_rnaseq_7",442937,"","UW42","g3-uw-am-pa.04-15.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,3,10,NA,NA,""
"UW35 A 3um","armbrust_grc_rnaseq_7",442938,"","UW43","g3-uw-am-pa.04-14.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,3,10,NA,NA,""
"UW29 B 0.2um","armbrust_grc_rnaseq_7",442939,"","UW44","g3-uw-am-pa.04-12.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-12 05:50:00,2019-04-12 15:50:00,29.46,-158,7,0.2,7.5,NA,NA,""
"UW40 A 3um","armbrust_grc_rnaseq_7",442940,"","UW45","g3-uw-am-pa.04-24.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,3,10,NA,NA,""
"UW35 #2 B 0.2um","armbrust_grc_rnaseq_7",442941,"","UW46","g3-uw-am-pa.04-26.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,0.2,7,NA,NA,""
"UW37 C 3um","armbrust_grc_rnaseq_7",442942,"","UW47","g3-uw-am-pa.04-19.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,3,5.5,NA,NA,""
"UW40 #2 C 0.2um","armbrust_grc_rnaseq_7",442943,"","UW48","g3-uw-am-pa.04-25.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,0.2,8.5,NA,NA,""
"UW40 C 3um","armbrust_grc_rnaseq_7",442944,"","UW49","g3-uw-am-pa.04-24.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,3,10,NA,NA,""
"UW35 C 3um","armbrust_grc_rnaseq_7",442901,"","UW5","g3-uw-am-pa.04-14.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,3,9.5,NA,NA,""
"UW38 C 0.2um","armbrust_grc_rnaseq_7",442945,"","UW50","g3-uw-am-pa.04-15.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-15 05:37:00,2019-04-15 15:37:00,38.97,-158,7,0.2,8,NA,NA,""
"UW25 B 0.2um","armbrust_grc_rnaseq_7",442946,"","UW51","g3-uw-am-pa.04-11.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,0.2,6,NA,NA,""
"UW35 #2 C 0.2um","armbrust_grc_rnaseq_7",442947,"","UW52","g3-uw-am-pa.04-26.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,0.2,9.5,NA,NA,""
"UW35 B 0.2um","armbrust_grc_rnaseq_7",442948,"","UW53","g3-uw-am-pa.04-14.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,0.2,8,NA,NA,""
"UW37 C 0.2um","armbrust_grc_rnaseq_7",442949,"","UW54","g3-uw-am-pa.04-19.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-19 18:47:00,2019-04-20 04:47:00,37,-158,7,0.2,5.5,NA,NA,""
"UW35 #2 A 0.2um","armbrust_grc_rnaseq_7",442950,"","UW55","g3-uw-am-pa.04-26.0.2um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,0.2,10,NA,NA,""
"UW32 #3 C 0.2um","armbrust_grc_rnaseq_7",442951,"","UW56","g3-uw-am-pa.04-22.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,0.2,9.75,NA,NA,""
"UW25 C 3um","armbrust_grc_rnaseq_7",442952,"","UW57","g3-uw-am-pa.04-11.3um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,3,6,NA,NA,"metadata_added_02_08_2024"
"UW32 B 0.2um","armbrust_grc_rnaseq_7",442953,"","UW58","g3-uw-am-pa.04-13.0.2um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-13 05:47:00,2019-04-13 15:47:00,32.3,-158,7,0.2,10,NA,NA,""
"UW25 A 3um","armbrust_grc_rnaseq_7",442954,"","UW59","g3-uw-am-pa.04-11.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-11 05:45:00,2019-04-11 15:45:00,25.87,-158,7,3,5.5,NA,NA,""
"UW35 A 0.2um","armbrust_grc_rnaseq_7",442902,"","UW6","g3-uw-am-pa.04-14.0.2um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-14 05:53:00,2019-04-14 15:53:00,35.96,-158,7,0.2,10,NA,NA,""
"UW35 #2 B 3um","armbrust_grc_rnaseq_7",442955,"","UW60","g3-uw-am-pa.04-26.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-26 05:55:00,2019-04-26 15:55:00,35.83,-158,7,3,7,NA,NA,""
"UW40 #2 A 3um","armbrust_grc_rnaseq_7",442957,"","UW62","g3-uw-am-pa.04-25.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-25 06:01:00,2019-04-25 16:01:00,40.09,-158,7,3,9.5,NA,NA,""
"UW40 C 0.2um","armbrust_grc_rnaseq_7",442958,"","UW63","g3-uw-am-pa.04-24.0.2um.C","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"C",2019-04-24 05:57:00,2019-04-24 15:57:00,40.88,-158,7,0.2,10,NA,NA,""
"UW31 #2 A 3um","armbrust_grc_rnaseq_7",442959,"","UW64","g3-uw-am-pa.04-27.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-27 05:53:00,2019-04-27 15:53:00,31.43,-158,7,3,6,NA,NA,""
"UW32 A 3um","armbrust_grc_rnaseq_7",442960,"","UW66","g3-uw-am-pa.04-13.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-13 05:47:00,2019-04-13 15:47:00,32.3,-158,7,3,10,NA,NA,""
"UW29 B 3um","armbrust_grc_rnaseq_7",442961,"","UW67","g3-uw-am-pa.04-12.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-12 05:50:00,2019-04-12 15:50:00,29.46,-158,7,3,7.5,NA,NA,""
"UW32 B 3um","armbrust_grc_rnaseq_7",442903,"","UW7","g3-uw-am-pa.04-13.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-13 05:47:00,2019-04-13 15:47:00,32.3,-158,7,3,10,NA,NA,"metadata_added_02_08_2024"
"UW32 #3 A 3um","armbrust_grc_rnaseq_7",442904,"","UW8","g3-uw-am-pa.04-22.3um.A","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"A",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,3,9,NA,NA,""
"UW32 #3 B 3um","armbrust_grc_rnaseq_7",442905,"","UW9","g3-uw-am-pa.04-22.3um.B","km1906","G3","transect","G3-uw-am-pa","AM","UW",NA,"B",2019-04-22 05:56:00,2019-04-22 15:56:00,32.93,-158,7,3,10,NA,NA,""
